suicides/100k pop,HDI for year,suicides_no
8.01,,49
0.45,,2
0.43,,2
111.21,,183
52.07,,309
45.04,,431
38.21,,229
30.08,,108
27.26,,168
22.76,,186
15.06,,144
10.35,,61
4.7,,28
0.46,,2
0.44,,2
99.78,,166
60.19,,358
41.51,,402
36.75,,134
35.06,,218
27.1,,163
22.54,,182
16.12,,156
10.69,,65
8.27,,48
1.31,,6
0.0,,0
112.59,0.794,186
53.49,0.794,320
42.4,0.794,418
36.14,0.794,132
32.31,0.794,209
25.46,0.794,150
21.57,0.794,173
15.24,0.794,150
8.45,0.794,53
5.45,0.794,31
0.46,0.794,2
0.22,0.794,1
130.45,,209
55.46,,336
39.85,,402
29.37,,197
27.33,,98
26.55,,153
17.91,,144
14.41,,145
7.6,,49
6.11,,34
0.43,,2
0.0,,0
116.38,,179
56.35,,347
39.14,,405
29.52,,204
28.09,,98
25.25,,142
16.3,,132
15.8,,163
7.57,,50
6.06,,33
1.06,,5
0.22,,1
135.22,,200
50.03,,314
35.6,,377
32.29,,228
25.94,,88
21.84,,119
17.0,,139
13.28,,140
8.02,,54
6.61,,35
1.25,,6
0.88,,4
119.73,,174
51.2,,331
40.32,,432
29.08,,207
27.72,,93
25.89,,136
17.95,,149
14.19,,151
8.53,,58
6.66,,34
1.31,,6
1.04,,5
124.95,0.815,184
49.66,0.815,333
40.68,0.815,437
33.5,0.815,237
29.32,0.815,100
26.31,0.815,134
16.72,0.815,141
12.76,0.815,136
8.7,0.815,59
3.84,0.815,19
1.65,0.815,8
0.0,0.815,0
123.94,,188
55.15,,381
41.82,,452
31.86,,112
29.13,,203
21.68,,108
14.82,,126
13.07,,140
7.88,,53
2.47,,12
0.83,,4
0.0,,0
101.28,,159
44.45,,313
34.6,,379
29.46,,201
24.67,,121
22.86,,83
15.41,,131
12.08,,131
7.24,,48
4.82,,23
0.41,,2
0.22,,1
101.77,,165
46.76,,334
36.51,,407
25.02,,166
21.08,,79
20.35,,99
13.7,,116
10.51,,116
6.93,,45
5.08,,24
1.24,,6
0.43,,2
89.16,,149
45.38,,329
33.98,,386
28.03,,108
25.03,,161
20.4,,99
14.43,,122
12.1,,136
5.84,,37
5.32,,25
0.41,,2
0.22,,1
99.51,0.836,172
46.82,0.836,342
32.93,0.836,383
23.92,0.836,149
23.3,0.836,92
21.82,0.836,106
17.02,0.836,143
11.48,0.836,132
5.76,0.836,27
5.51,0.836,34
0.87,0.836,4
0.83,0.836,4
83.89,,151
42.02,,309
31.6,,377
23.51,,142
22.99,,93
20.68,,101
15.43,,129
10.7,,126
6.83,,41
3.83,,18
0.22,,1
0.21,,1
99.84,,187
43.08,,322
34.74,,422
26.93,,158
20.04,,99
19.48,,80
12.48,,105
10.77,,129
5.14,,30
3.58,,17
0.43,,2
0.41,,2
91.31,,177
40.54,,308
30.12,,371
20.72,,118
20.36,,84
18.13,,91
11.99,,102
11.62,,141
6.01,,29
5.64,,32
0.62,,3
0.0,,0
93.66,,189
39.9,,308
27.79,,347
21.59,,110
21.59,,120
17.52,,73
13.71,,118
8.69,,107
4.69,,26
4.48,,22
0.42,,2
0.0,,0
79.03,0.853,166
42.32,0.853,331
28.74,0.853,364
19.23,0.853,81
18.58,0.853,102
16.1,0.853,83
11.05,0.853,96
9.68,0.853,121
6.04,0.853,33
3.62,0.853,18
0.64,0.853,3
0.22,0.853,1
78.38,,171
33.61,,266
29.81,,382
19.03,,81
18.88,,103
14.88,,77
10.38,,91
7.19,,91
3.32,,18
3.2,,16
0.22,,1
0.0,,0
75.46,,170
34.1,,273
25.63,,331
18.65,,80
18.24,,99
17.96,,93
12.31,,109
6.89,,88
4.63,,25
3.0,,15
0.44,,2
0.0,,0
86.55,,200
34.01,,276
26.24,,340
16.72,,72
15.85,,86
11.37,,59
9.15,,82
8.71,,112
3.59,,18
3.34,,18
0.47,,2
0.45,,2
79.3,,187
33.87,,279
25.59,,332
18.24,,99
15.79,,68
13.85,,72
11.34,,103
7.83,,101
3.34,,18
2.19,,11
1.2,,5
0.68,,3
74.87,0.879,180
34.24,0.879,287
25.07,0.879,325
17.55,0.879,91
15.65,0.879,85
14.38,0.879,62
9.75,0.879,90
7.9,0.879,102
4.64,0.879,25
2.8,0.879,14
0.46,0.879,2
0.24,0.879,1
79.93,0.881,196
32.25,0.881,276
26.0,0.881,336
17.76,0.881,97
13.45,0.881,58
12.93,0.881,67
11.99,0.881,113
7.37,0.881,95
4.62,0.881,23
4.24,0.881,23
0.7,0.881,3
0.25,0.881,1
75.59,0.884,189
34.08,0.884,298
25.81,0.884,332
17.9,0.884,99
17.66,0.884,76
12.7,0.884,66
10.29,0.884,99
6.78,0.884,87
3.65,0.884,20
1.21,0.884,6
0.71,0.884,3
0.25,0.884,1
86.48,0.884,221
33.46,0.884,299
24.73,0.884,317
14.85,0.884,64
13.31,0.884,75
12.02,0.884,118
10.41,0.884,54
7.35,0.884,94
4.49,0.884,25
4.03,0.884,20
0.75,0.884,3
0.24,0.884,1
76.4,0.885,206
31.1,0.885,282
25.07,0.885,321
17.4,0.885,77
17.36,0.885,100
15.29,0.885,79
10.87,0.885,108
7.29,0.885,93
5.12,0.885,29
3.44,0.885,17
0.48,0.885,2
0.0,0.885,0
73.71,,214
32.13,,294
24.46,,313
15.16,,70
13.2,,78
11.74,,61
10.01,,100
6.21,,79
3.87,,19
3.64,,21
0.25,,1
0.24,,1
68.9,,212
31.22,,290
20.29,,260
14.19,,86
12.75,,61
11.03,,58
9.81,,99
7.46,,95
4.51,,22
3.07,,18
6.98,,41
3.59,,11
3.1,,19
2.34,,16
2.33,,1
2.02,,2
1.54,,6
1.03,,7
0.94,,6
0.61,,4
0.13,,1
0.0,,0
7.11,,3
6.8,,22
4.62,,29
4.35,,26
3.2,,22
1.69,,11
1.23,,5
1.22,,8
1.01,,1
0.86,,6
0.14,,1
0.0,,0
6.39,,39
5.29,,18
5.14,,5
4.96,,2
3.78,,24
3.37,,23
2.59,,11
1.42,,10
1.24,,8
0.6,,4
0.0,,0
0.0,,0
7.71,,3
4.76,,17
4.16,,4
3.25,,22
3.18,,20
3.14,,20
1.47,,10
1.35,,6
1.29,,9
0.95,,6
0.13,,1
0.13,,1
2.71,,10
2.67,,1
1.69,,11
1.1,,5
1.04,,1
0.85,,6
0.58,,4
0.48,,3
0.47,,3
0.45,,3
0.0,,0
0.0,,0
5.46,0.609,2
2.66,0.609,18
2.12,0.609,8
1.36,0.609,9
1.05,0.609,1
0.78,0.609,5
0.44,0.609,3
0.41,0.609,3
0.0,0.609,0
0.0,0.609,0
0.0,0.609,0
0.0,0.609,0
4.96,,19
3.16,,3
2.72,,1
2.02,,14
2.01,,13
1.35,,9
0.48,,3
0.43,,2
0.4,,3
0.3,,2
0.0,,0
0.0,,0
6.21,,24
4.87,,34
3.22,,21
1.06,,8
1.05,,7
0.95,,6
0.64,,3
0.59,,4
0.0,,0
0.0,,0
0.0,,0
0.0,,0
2.46,,18
2.06,,2
1.98,,8
1.76,,12
0.81,,4
0.76,,6
0.45,,3
0.28,,2
0.11,,1
0.0,,0
0.0,,0
0.0,,0
2.58,,19
2.22,,9
1.45,,10
0.85,,6
0.5,,4
0.4,,2
0.3,,2
0.28,,2
0.0,,0
0.0,,0
0.0,,0
0.0,,0
2.64,0.64,1
2.49,0.64,9
2.4,0.64,2
1.81,0.64,11
1.5,0.64,14
1.49,0.64,11
0.69,0.64,3
0.54,0.64,4
0.44,0.64,3
0.3,0.64,3
0.11,0.64,1
0.0,0.64,0
9.52,,34
8.1,,79
7.31,,56
7.2,,3
6.98,,6
6.63,,40
4.87,,21
3.43,,23
2.63,,24
1.52,,16
1.05,,8
0.81,,7
5.31,,19
4.39,,2
3.16,,32
1.39,,6
1.16,,7
1.13,,9
1.12,,1
0.73,,8
0.45,,3
0.45,,4
0.13,,1
0.0,,0
5.89,,3
4.24,,4
3.89,,14
3.83,,40
2.06,,17
1.98,,12
1.61,,7
1.12,,9
1.06,,12
0.82,,7
0.45,,3
0.12,,1
5.02,,5
3.72,,40
2.46,,15
1.93,,7
1.17,,10
1.14,,5
0.94,,11
0.73,,6
0.6,,4
0.49,,4
0.13,,1
0.0,,0
3.98,,3
2.1,,8
1.31,,15
1.23,,8
0.85,,1
0.57,,5
0.56,,4
0.39,,5
0.33,,3
0.29,,2
0.22,,1
0.0,,0
4.76,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
8.81,,2
4.78,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
10.1,,1
8.4,,1
7.87,,2
7.41,,2
3.73,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
10.6,,3
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
3.8,,1
3.36,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
9.82,,3
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
4.01,,1
3.14,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
8.08,,2
3.01,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
12.22,,3
3.94,,1
3.92,,1
2.88,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
16.44,0.778,4
13.87,0.778,5
6.47,0.778,1
3.88,0.778,1
0.0,0.778,0
0.0,0.778,0
0.0,0.778,0
0.0,0.778,0
0.0,0.778,0
0.0,0.778,0
0.0,0.778,0
0.0,0.778,0
2.68,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
7.38,,2
2.59,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
2.49,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
3.53,,1
2.4,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
3.79,0.78,1
3.72,0.78,1
3.49,0.78,1
2.32,0.78,1
0.0,0.78,0
0.0,0.78,0
0.0,0.78,0
0.0,0.78,0
0.0,0.78,0
0.0,0.78,0
0.0,0.78,0
0.0,0.78,0
3.39,,1
2.25,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
4.37,,2
3.7,,1
3.31,,1
2.04,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
3.65,,1
3.48,,1
3.24,,1
2.12,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
6.36,,2
4.1,,2
3.59,,1
1.93,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
32.36,0.774,1
6.29,0.774,2
5.96,0.774,3
4.72,0.774,1
3.98,0.774,1
3.13,0.774,1
1.88,0.774,1
0.0,0.774,0
0.0,0.774,0
0.0,0.774,0
0.0,0.774,0
0.0,0.774,0
4.51,0.778,1
3.43,0.778,1
3.09,0.778,1
1.96,0.778,1
0.0,0.778,0
0.0,0.778,0
0.0,0.778,0
0.0,0.778,0
0.0,0.778,0
0.0,0.778,0
0.0,0.778,0
0.0,0.778,0
6.11,0.783,2
3.89,0.783,2
1.84,0.783,1
0.0,0.783,0
0.0,0.783,0
0.0,0.783,0
0.0,0.783,0
0.0,0.783,0
0.0,0.783,0
0.0,0.783,0
0.0,0.783,0
0.0,0.783,0
8.23,0.786,2
3.85,0.786,2
1.83,0.786,1
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
10.36,0.727,7
6.04,0.727,3
3.72,0.727,1
0.0,0.727,0
0.0,0.727,0
0.0,0.727,0
0.0,0.727,0
0.0,0.727,0
0.0,0.727,0
0.0,0.727,0
0.0,0.727,0
0.0,0.727,0
8.47,,1
6.29,,3
4.69,,3
3.64,,1
2.59,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
12.99,,8
6.3,,4
3.24,,1
2.27,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
9.66,,8
3.78,,4
3.45,,2
2.01,,1
1.91,,1
1.65,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
18.55,0.794,16
8.92,0.794,10
3.38,0.794,2
1.88,0.794,1
0.0,0.794,0
0.0,0.794,0
0.0,0.794,0
0.0,0.794,0
0.0,0.794,0
0.0,0.794,0
0.0,0.794,0
0.0,0.794,0
8.8,,8
6.77,,8
5.58,,1
2.93,,2
1.83,,1
1.79,,1
1.49,,1
1.47,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
7.2,,7
7.11,,9
5.6,,4
3.47,,2
2.62,,2
1.68,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
12.38,,17
8.51,,9
7.89,,5
3.61,,3
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
19.31,,4
16.27,,19
6.63,,10
4.41,,3
3.74,,3
2.26,,2
1.59,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
10.54,0.816,15
8.01,0.816,14
7.34,0.816,2
5.0,0.816,4
4.07,0.816,3
3.09,0.816,2
2.17,0.816,2
0.0,0.816,0
0.0,0.816,0
0.0,0.816,0
0.0,0.816,0
0.0,0.816,0
7.56,,12
6.23,,5
4.35,,3
3.34,,1
2.98,,3
1.56,,3
1.16,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
7.91,,14
6.12,,13
6.07,,2
5.38,,5
3.43,,3
1.82,,2
1.36,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
10.67,,21
5.76,,13
3.93,,3
2.79,,1
2.6,,3
2.14,,2
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
5.77,,14
4.05,,9
4.02,,4
3.91,,4
2.63,,1
2.53,,2
1.68,,2
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
3.17,0.819,8
2.55,0.819,6
2.38,0.819,1
1.59,0.819,2
1.24,0.819,1
0.96,0.819,1
0.0,0.819,0
0.0,0.819,0
0.0,0.819,0
0.0,0.819,0
0.0,0.819,0
0.0,0.819,0
2.95,0.817,3
2.28,0.817,1
2.04,0.817,2
1.81,0.817,4
1.65,0.817,4
1.62,0.817,2
1.32,0.817,1
1.29,0.817,1
0.0,0.817,0
0.0,0.817,0
0.0,0.817,0
0.0,0.817,0
4.64,0.819,11
2.24,0.819,6
0.9,0.819,1
0.9,0.819,1
0.0,0.819,0
0.0,0.819,0
0.0,0.819,0
0.0,0.819,0
0.0,0.819,0
0.0,0.819,0
0.0,0.819,0
0.0,0.819,0
0.91,0.821,1
0.84,0.821,2
0.74,0.821,2
0.0,0.821,0
0.0,0.821,0
0.0,0.821,0
0.0,0.821,0
0.0,0.821,0
0.0,0.821,0
0.0,0.821,0
0.0,0.821,0
0.0,0.821,0
3.97,0.824,4
1.26,0.824,3
0.9,0.824,1
0.39,0.824,1
0.0,0.824,0
0.0,0.824,0
0.0,0.824,0
0.0,0.824,0
0.0,0.824,0
0.0,0.824,0
0.0,0.824,0
0.0,0.824,0
25.0,0.7,1
23.08,0.7,3
9.09,0.7,2
4.55,0.7,1
0.0,0.7,0
0.0,0.7,0
0.0,0.7,0
0.0,0.7,0
0.0,0.7,0
0.0,0.7,0
0.0,0.7,0
0.0,0.7,0
20.0,,4
7.63,,2
4.55,,1
4.55,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
8.2,,2
7.69,,1
4.95,,1
4.5,,1
4.12,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
22.32,,5
14.71,,3
7.63,,1
7.58,,2
5.15,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
26.09,,6
14.29,,2
12.0,,3
8.7,,2
8.33,,2
4.17,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
60.0,0.716,3
20.83,0.716,5
15.38,0.716,2
8.33,0.716,2
7.69,0.716,2
5.0,0.716,1
4.0,0.716,1
0.0,0.716,0
0.0,0.716,0
0.0,0.716,0
0.0,0.716,0
0.0,0.716,0
20.0,,5
17.39,,4
15.0,,3
12.5,,3
7.69,,1
4.35,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
19.23,,5
17.39,,4
14.29,,2
5.0,,1
4.17,,1
3.45,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
21.9,,3
21.37,,5
18.87,,1
12.55,,3
10.95,,3
5.29,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
22.22,,3
17.48,,5
10.64,,2
4.74,,1
4.37,,1
4.37,,1
3.26,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
29.66,0.731,7
10.0,0.731,3
9.09,0.731,2
7.46,0.731,1
6.29,0.731,2
5.35,0.731,1
4.44,0.731,1
0.0,0.731,0
0.0,0.731,0
0.0,0.731,0
0.0,0.731,0
0.0,0.731,0
19.07,0.753,4
8.11,0.753,3
4.99,0.753,1
4.96,0.753,2
0.0,0.753,0
0.0,0.753,0
0.0,0.753,0
0.0,0.753,0
0.0,0.753,0
0.0,0.753,0
0.0,0.753,0
0.0,0.753,0
5.99,,1
2.66,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
7.79,,3
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
2.58,0.765,1
0.0,0.765,0
0.0,0.765,0
0.0,0.765,0
0.0,0.765,0
0.0,0.765,0
0.0,0.765,0
0.0,0.765,0
0.0,0.765,0
0.0,0.765,0
0.0,0.765,0
0.0,0.765,0
17.27,,1
12.83,,5
10.16,,2
5.12,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
2.31,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
16.61,,1
7.61,,3
4.58,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
7.62,0.78,3
0.0,0.78,0
0.0,0.78,0
0.0,0.78,0
0.0,0.78,0
0.0,0.78,0
0.0,0.78,0
0.0,0.78,0
0.0,0.78,0
0.0,0.78,0
0.0,0.78,0
0.0,0.78,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.786,0
0.0,0.793,0
0.0,0.793,0
0.0,0.793,0
0.0,0.793,0
0.0,0.793,0
0.0,0.793,0
0.0,0.793,0
0.0,0.793,0
0.0,0.793,0
0.0,0.793,0
0.0,0.793,0
0.0,0.793,0
0.0,0.785,0
0.0,0.785,0
0.0,0.785,0
0.0,0.785,0
0.0,0.785,0
0.0,0.785,0
0.0,0.785,0
0.0,0.785,0
0.0,0.785,0
0.0,0.785,0
0.0,0.785,0
0.0,0.785,0
60.78,,729
50.83,,363
47.81,,59
42.49,,359
18.78,,132
17.97,,61
14.34,,158
11.21,,144
5.36,,45
3.4,,24
1.01,,8
0.39,,3
62.11,,756
61.85,,71
53.64,,401
41.38,,342
22.1,,72
20.45,,143
15.4,,175
9.35,,121
5.1,,42
4.27,,30
1.73,,14
0.26,,2
68.33,,845
59.23,,459
52.39,,57
48.87,,397
23.42,,166
21.66,,68
13.66,,160
11.99,,157
6.16,,50
4.38,,31
3.65,,30
0.5,,4
85.45,,1072
72.77,,577
60.43,,64
57.53,,454
24.2,,175
20.61,,64
16.59,,198
12.39,,164
7.3,,58
5.18,,37
2.16,,18
0.5,,4
91.83,,1156
84.12,,671
70.4,,73
59.25,,458
28.65,,208
22.44,,69
18.82,,227
13.25,,177
7.65,,60
5.0,,36
1.92,,16
0.25,,2
95.9,,1222
86.8,,699
70.3,,71
63.86,,475
28.58,,210
16.14,,197
16.09,,49
13.31,,181
6.69,,51
4.52,,33
1.45,,12
0.37,,3
107.15,,1391
106.18,,859
76.23,,76
71.7,,518
30.12,,224
18.85,,57
17.46,,214
12.28,,170
7.95,,59
5.83,,43
1.58,,13
0.38,,3
101.95,,819
99.99,,1326
76.62,,77
68.69,,487
32.91,,247
19.34,,59
15.43,,188
13.28,,188
10.32,,75
6.72,,50
0.99,,8
0.26,,2
101.2,,794
97.01,,1320
78.85,,82
73.11,,511
37.63,,287
24.65,,78
15.53,,185
13.2,,192
7.12,,51
5.16,,39
1.52,,12
0.66,,5
95.74,,739
85.53,,91
85.49,,1178
79.41,,550
37.33,,288
20.73,,66
14.68,,170
11.88,,174
9.6,,67
6.47,,48
2.94,,22
0.56,,4
96.06,0.683,721
95.02,0.683,1334
80.5,0.683,89
73.73,0.683,508
38.91,0.683,306
20.21,0.683,67
15.29,0.683,172
11.36,0.683,170
7.78,0.683,54
4.77,0.683,36
2.79,0.683,20
0.88,0.683,6
89.9,,658
88.95,,1266
70.63,,82
69.35,,477
39.05,,313
21.06,,73
14.8,,162
10.77,,164
7.66,,53
4.68,,36
2.49,,17
0.31,,2
88.38,,1263
84.32,,607
74.77,,515
64.3,,79
36.33,,296
19.18,,69
13.84,,149
12.45,,191
9.4,,65
4.1,,32
3.11,,20
0.82,,5
94.27,,669
91.34,,1304
81.1,,107
78.04,,540
34.58,,285
20.82,,78
16.66,,177
11.65,,179
8.23,,57
5.83,,46
1.82,,11
0.52,,3
77.39,,122
71.22,,506
64.31,,900
56.01,,405
32.57,,261
16.49,,70
12.04,,127
10.74,,163
7.87,,56
4.82,,37
1.8,,9
0.63,,3
82.02,,131
68.85,,961
67.17,,481
50.86,,375
30.06,,234
14.57,,63
12.15,,184
11.99,,127
9.13,,66
3.89,,29
1.03,,5
0.44,,2
91.17,,145
64.95,,903
64.15,,466
58.96,,445
36.02,,270
17.05,,74
13.42,,144
10.94,,165
10.03,,74
6.28,,45
1.9,,9
0.67,,3
72.34,0.786,115
64.19,0.786,869
61.52,0.786,458
52.77,0.786,382
33.91,0.786,240
14.34,0.786,62
9.78,0.786,145
8.39,0.786,60
7.6,0.786,83
5.83,0.786,39
1.08,0.786,5
0.23,0.786,1
69.24,0.793,112
54.92,0.793,415
54.39,0.793,730
46.18,0.793,340
27.33,0.793,185
15.64,0.793,69
9.59,0.793,141
8.24,0.793,91
5.8,0.793,42
5.63,0.793,36
2.17,0.793,10
0.23,0.793,1
73.8,0.796,125
47.83,0.796,376
46.25,0.796,609
40.55,0.796,308
23.79,0.796,145
13.99,0.796,65
7.72,0.796,111
7.69,0.796,87
6.08,0.796,45
4.34,0.796,25
1.06,0.796,5
0.22,0.796,1
72.49,0.798,125
43.83,0.798,572
42.24,0.798,341
38.64,0.798,297
22.12,0.798,128
11.16,0.798,53
6.54,0.798,93
5.91,0.798,68
5.5,0.798,41
2.74,0.798,15
1.32,0.798,6
0.42,0.798,2
101.52,0.774,214
51.23,0.774,449
40.15,0.774,493
31.6,0.774,245
29.03,0.774,119
26.8,0.774,276
20.72,0.774,252
14.06,0.774,109
10.48,0.774,78
4.43,0.774,33
1.86,0.774,12
0.16,0.774,1
97.96,,211
49.89,,444
38.48,,476
30.02,,236
24.53,,255
21.45,,90
20.64,,252
15.52,,118
10.06,,76
5.49,,40
0.48,,3
0.17,,1
103.35,,222
48.46,,433
38.96,,483
34.59,,273
26.78,,113
22.29,,232
17.59,,215
16.0,,121
13.17,,100
4.82,,35
1.75,,11
0.0,,0
83.41,,181
43.26,,390
33.8,,423
29.87,,238
24.23,,104
20.2,,211
17.32,,213
15.15,,113
11.2,,86
3.91,,28
1.28,,8
0.17,,1
99.64,,220
38.64,,351
33.29,,422
26.71,,215
20.83,,91
19.08,,200
17.26,,126
15.28,,190
9.28,,72
3.86,,27
0.64,,4
0.34,,2
93.74,0.806,208
38.14,0.806,349
32.84,0.806,422
26.26,0.806,213
21.61,0.806,95
18.33,0.806,193
15.31,0.806,109
14.77,0.806,186
10.37,0.806,81
5.42,0.806,37
0.32,0.806,2
0.0,0.806,0
93.48,,205
33.48,,310
32.5,,424
28.88,,235
17.42,,76
16.17,,172
14.4,,184
14.36,,100
9.07,,71
3.44,,23
0.65,,4
0.17,,1
83.26,,178
35.21,,331
33.96,,450
28.89,,235
21.93,,94
18.72,,202
16.67,,114
13.19,,171
8.82,,69
4.42,,29
0.81,,5
0.0,,0
95.01,,196
42.57,,573
38.14,,365
34.06,,276
22.43,,94
20.47,,138
17.49,,192
14.9,,196
9.49,,74
5.09,,33
0.65,,4
0.17,,1
97.66,,200
39.35,,538
39.01,,378
33.08,,266
22.68,,151
19.76,,82
16.66,,185
15.96,,213
10.72,,83
3.74,,24
1.61,,10
0.17,,1
79.98,0.851,169
42.66,0.851,593
40.43,0.851,392
30.67,0.851,244
21.61,0.851,142
19.86,0.851,84
16.69,0.851,185
16.35,0.851,222
9.38,0.851,72
6.15,0.851,39
1.61,0.851,10
0.51,0.851,3
78.0,,173
38.86,,551
36.63,,352
30.38,,239
21.57,,140
15.58,,68
15.51,,215
14.33,,157
10.12,,77
5.74,,36
0.48,,3
0.34,,2
86.8,,197
42.41,,608
35.89,,343
34.87,,273
19.21,,124
16.97,,238
15.91,,173
15.57,,69
10.7,,81
5.45,,34
0.96,,6
0.0,,0
76.51,,185
38.81,,571
